"id"	"label"	"ontology"	"uri"	"description"
"urn:miriam:icd:P02.4"	"Fetus and newborn affected by prolapsed cord"	"ICD-10"	"http://identifiers.org/icd/P024"	
"urn:miriam:icd:P02.5"	"Fetus and newborn affected by other compression of umbilical cord"	"ICD-10"	"http://identifiers.org/icd/P025"	
"urn:miriam:icd:P02.6"	"Fetus and newborn affected by other and unspecified conditions of umbilical cord"	"ICD-10"	"http://identifiers.org/icd/P026"	
"urn:miriam:icd:P02.7"	"Fetus and newborn affected by chorioamnionitis"	"ICD-10"	"http://identifiers.org/icd/P027"	
"urn:miriam:icd:P02.8"	"Fetus and newborn affected by other abnormalities of membranes"	"ICD-10"	"http://identifiers.org/icd/P028"	
"urn:miriam:icd:P02.9"	"Fetus and newborn affected by abnormality of membranes, unspecified"	"ICD-10"	"http://identifiers.org/icd/P029"	
"urn:miriam:icd:P03"	"Fetus and newborn affected by other complications of labour and delivery"	"ICD-10"	"http://identifiers.org/icd/P03"	
"urn:miriam:icd:P03.0"	"Fetus and newborn affected by breech delivery and extraction"	"ICD-10"	"http://identifiers.org/icd/P030"	
"urn:miriam:icd:P03.1"	"Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery"	"ICD-10"	"http://identifiers.org/icd/P031"	
"urn:miriam:icd:P03.2"	"Fetus and newborn affected by forceps delivery"	"ICD-10"	"http://identifiers.org/icd/P032"	
"urn:miriam:icd:P03.3"	"Fetus and newborn affected by delivery by vacuum extractor [ventouse]"	"ICD-10"	"http://identifiers.org/icd/P033"	
"urn:miriam:icd:P03.4"	"Fetus and newborn affected by caesarean delivery"	"ICD-10"	"http://identifiers.org/icd/P034"	
"urn:miriam:icd:P03.5"	"Fetus and newborn affected by precipitate delivery"	"ICD-10"	"http://identifiers.org/icd/P035"	
"urn:miriam:icd:P03.6"	"Fetus and newborn affected by abnormal uterine contractions"	"ICD-10"	"http://identifiers.org/icd/P036"	
"urn:miriam:icd:P03.8"	"Fetus and newborn affected by other specified complications of labour and delivery"	"ICD-10"	"http://identifiers.org/icd/P038"	
"urn:miriam:icd:P03.9"	"Fetus and newborn affected by complication of labour and delivery, unspecified"	"ICD-10"	"http://identifiers.org/icd/P039"	
"urn:miriam:icd:P04"	"Fetus and newborn affected by noxious influences transmitted via placenta or breast milk"	"ICD-10"	"http://identifiers.org/icd/P04"	
"urn:miriam:icd:P04.0"	"Fetus and newborn affected by maternal anaesthesia and analgesia in pregnancy, labour and delivery"	"ICD-10"	"http://identifiers.org/icd/P040"	
"urn:miriam:icd:P04.1"	"Fetus and newborn affected by other maternal medication"	"ICD-10"	"http://identifiers.org/icd/P041"	
"urn:miriam:icd:P04.2"	"Fetus and newborn affected by maternal use of tobacco"	"ICD-10"	"http://identifiers.org/icd/P042"	
"urn:miriam:icd:P04.3"	"Fetus and newborn affected by maternal use of alcohol"	"ICD-10"	"http://identifiers.org/icd/P043"	
"urn:miriam:icd:P04.4"	"Fetus and newborn affected by maternal use of drugs of addiction"	"ICD-10"	"http://identifiers.org/icd/P044"	
"urn:miriam:icd:P04.5"	"Fetus and newborn affected by maternal use of nutritional chemical substances"	"ICD-10"	"http://identifiers.org/icd/P045"	
"urn:miriam:icd:P04.6"	"Fetus and newborn affected by maternal exposure to environmental chemical substances"	"ICD-10"	"http://identifiers.org/icd/P046"	
"urn:miriam:icd:P04.8"	"Fetus and newborn affected by other maternal noxious influences"	"ICD-10"	"http://identifiers.org/icd/P048"	
"urn:miriam:icd:P04.9"	"Fetus and newborn affected by maternal noxious influence, unspecified"	"ICD-10"	"http://identifiers.org/icd/P049"	
"urn:miriam:icd:P05"	"Slow fetal growth and fetal malnutrition"	"ICD-10"	"http://identifiers.org/icd/P05"	
"urn:miriam:icd:P05.0"	"Light for gestational age"	"ICD-10"	"http://identifiers.org/icd/P050"	
"urn:miriam:icd:P05.1"	"Small for gestational age"	"ICD-10"	"http://identifiers.org/icd/P051"	
"urn:miriam:icd:P05.2"	"Fetal malnutrition without mention of light or small for gestational age"	"ICD-10"	"http://identifiers.org/icd/P052"	
"urn:miriam:icd:P05.9"	"Slow fetal growth, unspecified"	"ICD-10"	"http://identifiers.org/icd/P059"	
"urn:miriam:icd:P05-P08"	"Disorders related to length of gestation and fetal growth"	"ICD-10"		
"urn:miriam:icd:P07"	"Disorders related to short gestation and low birth weight, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/P07"	
"urn:miriam:icd:P07.0"	"Extremely low birth weight"	"ICD-10"	"http://identifiers.org/icd/P070"	
"urn:miriam:icd:P07.1"	"Other low birth weight"	"ICD-10"	"http://identifiers.org/icd/P071"	
"urn:miriam:icd:P07.2"	"Extreme immaturity"	"ICD-10"	"http://identifiers.org/icd/P072"	
"urn:miriam:icd:P07.3"	"Other preterm infants"	"ICD-10"	"http://identifiers.org/icd/P073"	
"urn:miriam:icd:P08"	"Disorders related to long gestation and high birth weight"	"ICD-10"	"http://identifiers.org/icd/P08"	
"urn:miriam:icd:P08.0"	"Exceptionally large baby"	"ICD-10"	"http://identifiers.org/icd/P080"	
"urn:miriam:icd:P08.1"	"Other heavy for gestational age infants"	"ICD-10"	"http://identifiers.org/icd/P081"	
"urn:miriam:icd:P08.2"	"Post-term infant, not heavy for gestational age"	"ICD-10"	"http://identifiers.org/icd/P082"	
"urn:miriam:icd:P10"	"Intracranial laceration and haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P10"	
"urn:miriam:icd:P10.0"	"Subdural haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P100"	
"urn:miriam:icd:P10.1"	"Cerebral haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P101"	
"urn:miriam:icd:P10.2"	"Intraventricular haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P102"	
"urn:miriam:icd:P10.3"	"Subarachnoid haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P103"	
"urn:miriam:icd:P10.4"	"Tentorial tear due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P104"	
"urn:miriam:icd:P10.8"	"Other intracranial lacerations and haemorrhages due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P108"	
"urn:miriam:icd:P10.9"	"Unspecified intracranial laceration and haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P109"	
"urn:miriam:icd:P11"	"Other birth injuries to central nervous system"	"ICD-10"	"http://identifiers.org/icd/P11"	
"urn:miriam:icd:P11.0"	"Cerebral oedema due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P110"	
"urn:miriam:icd:P11.1"	"Other specified brain damage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P111"	
"urn:miriam:icd:P11.2"	"Unspecified brain damage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P112"	
"urn:miriam:icd:P11.3"	"Birth injury to facial nerve"	"ICD-10"	"http://identifiers.org/icd/P113"	
"urn:miriam:icd:P11.4"	"Birth injury to other cranial nerves"	"ICD-10"	"http://identifiers.org/icd/P114"	
"urn:miriam:icd:P11.5"	"Birth injury to spine and spinal cord"	"ICD-10"	"http://identifiers.org/icd/P115"	
"urn:miriam:icd:P11.9"	"Birth injury to central nervous system, unspecified"	"ICD-10"	"http://identifiers.org/icd/P119"	
"urn:miriam:icd:P12"	"Birth injury to scalp"	"ICD-10"	"http://identifiers.org/icd/P12"	
"urn:miriam:icd:P12.0"	"Cephalhaematoma due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P120"	
"urn:miriam:icd:P12.1"	"Chignon due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P121"	
"urn:miriam:icd:P12.2"	"Epicranial subaponeurotic haemorrhage due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P122"	
"urn:miriam:icd:P12.3"	"Bruising of scalp due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P123"	
"urn:miriam:icd:P12.4"	"Monitoring injury of scalp of newborn"	"ICD-10"	"http://identifiers.org/icd/P124"	
"urn:miriam:icd:P12.8"	"Other birth injuries to scalp"	"ICD-10"	"http://identifiers.org/icd/P128"	
"urn:miriam:icd:P12.9"	"Birth injury to scalp, unspecified"	"ICD-10"	"http://identifiers.org/icd/P129"	
"urn:miriam:icd:P13"	"Birth injury to skeleton"	"ICD-10"	"http://identifiers.org/icd/P13"	
"urn:miriam:icd:P13.0"	"Fracture of skull due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P130"	
"urn:miriam:icd:P13.1"	"Other birth injuries to skull"	"ICD-10"	"http://identifiers.org/icd/P131"	
"urn:miriam:icd:P13.2"	"Birth injury to femur"	"ICD-10"	"http://identifiers.org/icd/P132"	
"urn:miriam:icd:P13.3"	"Birth injury to other long bones"	"ICD-10"	"http://identifiers.org/icd/P133"	
"urn:miriam:icd:P13.4"	"Fracture of clavicle due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P134"	
"urn:miriam:icd:P13.8"	"Birth injuries to other parts of skeleton"	"ICD-10"	"http://identifiers.org/icd/P138"	
"urn:miriam:icd:P13.9"	"Birth injury to skeleton, unspecified"	"ICD-10"	"http://identifiers.org/icd/P139"	
"urn:miriam:icd:P14"	"Birth injury to peripheral nervous system"	"ICD-10"	"http://identifiers.org/icd/P14"	
"urn:miriam:icd:P14.0"	"Erb paralysis due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P140"	
"urn:miriam:icd:P14.1"	"Klumpke paralysis due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P141"	
"urn:miriam:icd:P14.2"	"Phrenic nerve paralysis due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P142"	
"urn:miriam:icd:P14.3"	"Other brachial plexus birth injuries"	"ICD-10"	"http://identifiers.org/icd/P143"	
"urn:miriam:icd:P14.8"	"Birth injuries to other parts of peripheral nervous system"	"ICD-10"	"http://identifiers.org/icd/P148"	
"urn:miriam:icd:P14.9"	"Birth injury to peripheral nervous system, unspecified"	"ICD-10"	"http://identifiers.org/icd/P149"	
"urn:miriam:icd:P15"	"Other birth injuries"	"ICD-10"	"http://identifiers.org/icd/P15"	
"urn:miriam:icd:P15.0"	"Birth injury to liver"	"ICD-10"	"http://identifiers.org/icd/P150"	
"urn:miriam:icd:P15.1"	"Birth injury to spleen"	"ICD-10"	"http://identifiers.org/icd/P151"	
"urn:miriam:icd:P15.2"	"Sternomastoid injury due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P152"	
"urn:miriam:icd:P15.3"	"Birth injury to eye"	"ICD-10"	"http://identifiers.org/icd/P153"	
"urn:miriam:icd:P15.4"	"Birth injury to face"	"ICD-10"	"http://identifiers.org/icd/P154"	
"urn:miriam:icd:P15.5"	"Birth injury to external genitalia"	"ICD-10"	"http://identifiers.org/icd/P155"	
"urn:miriam:icd:P15.6"	"Subcutaneous fat necrosis due to birth injury"	"ICD-10"	"http://identifiers.org/icd/P156"	
"urn:miriam:icd:P15.8"	"Other specified birth injuries"	"ICD-10"	"http://identifiers.org/icd/P158"	
"urn:miriam:icd:P15.9"	"Birth injury, unspecified"	"ICD-10"	"http://identifiers.org/icd/P159"	
"urn:miriam:icd:P20"	"Intrauterine hypoxia"	"ICD-10"	"http://identifiers.org/icd/P20"	
"urn:miriam:icd:P20.0"	"Intrauterine hypoxia first noted before onset of labour"	"ICD-10"	"http://identifiers.org/icd/P200"	
"urn:miriam:icd:P20.1"	"Intrauterine hypoxia first noted during labour and delivery"	"ICD-10"	"http://identifiers.org/icd/P201"	
"urn:miriam:icd:P20.9"	"Intrauterine hypoxia, unspecified"	"ICD-10"	"http://identifiers.org/icd/P209"	
"urn:miriam:icd:P21"	"Birth asphyxia"	"ICD-10"	"http://identifiers.org/icd/P21"	
"urn:miriam:icd:P21.0"	"Severe birth asphyxia"	"ICD-10"	"http://identifiers.org/icd/P210"	
"urn:miriam:icd:P21.1"	"Mild and moderate birth asphyxia"	"ICD-10"	"http://identifiers.org/icd/P211"	
"urn:miriam:icd:P21.9"	"Birth asphyxia, unspecified"	"ICD-10"	"http://identifiers.org/icd/P219"	
"urn:miriam:icd:P22"	"Respiratory distress of newborn"	"ICD-10"	"http://identifiers.org/icd/P22"	
"urn:miriam:icd:P22.0"	"Respiratory distress syndrome of newborn"	"ICD-10"	"http://identifiers.org/icd/P220"	
"urn:miriam:icd:P22.1"	"Transient tachypnoea of newborn"	"ICD-10"	"http://identifiers.org/icd/P221"	
"urn:miriam:icd:P22.8"	"Other respiratory distress of newborn"	"ICD-10"	"http://identifiers.org/icd/P228"	
"urn:miriam:icd:P22.9"	"Respiratory distress of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P229"	
"urn:miriam:icd:P23"	"Congenital pneumonia"	"ICD-10"	"http://identifiers.org/icd/P23"	
"urn:miriam:icd:P23.0"	"Congenital pneumonia due to viral agent"	"ICD-10"	"http://identifiers.org/icd/P230"	
"urn:miriam:icd:P23.1"	"Congenital pneumonia due to Chlamydia"	"ICD-10"	"http://identifiers.org/icd/P231"	
"urn:miriam:icd:P23.2"	"Congenital pneumonia due to staphylococcus"	"ICD-10"	"http://identifiers.org/icd/P232"	
"urn:miriam:icd:P23.3"	"Congenital pneumonia due to streptococcus, group B"	"ICD-10"	"http://identifiers.org/icd/P233"	
"urn:miriam:icd:P23.4"	"Congenital pneumonia due to Escherichia coli"	"ICD-10"	"http://identifiers.org/icd/P234"	
"urn:miriam:icd:P23.5"	"Congenital pneumonia due to Pseudomonas"	"ICD-10"	"http://identifiers.org/icd/P235"	
"urn:miriam:icd:P23.6"	"Congenital pneumonia due to other bacterial agents"	"ICD-10"	"http://identifiers.org/icd/P236"	
"urn:miriam:icd:P23.8"	"Congenital pneumonia due to other organisms"	"ICD-10"	"http://identifiers.org/icd/P238"	
"urn:miriam:icd:P23.9"	"Congenital pneumonia, unspecified"	"ICD-10"	"http://identifiers.org/icd/P239"	
"urn:miriam:icd:P24"	"Neonatal aspiration syndromes"	"ICD-10"	"http://identifiers.org/icd/P24"	
"urn:miriam:icd:P24.0"	"Neonatal aspiration of meconium"	"ICD-10"	"http://identifiers.org/icd/P240"	
"urn:miriam:icd:P24.1"	"Neonatal aspiration of amniotic fluid and mucus"	"ICD-10"	"http://identifiers.org/icd/P241"	
"urn:miriam:icd:P24.2"	"Neonatal aspiration of blood"	"ICD-10"	"http://identifiers.org/icd/P242"	
"urn:miriam:icd:P24.3"	"Neonatal aspiration of milk and regurgitated food"	"ICD-10"	"http://identifiers.org/icd/P243"	
"urn:miriam:icd:P24.8"	"Other neonatal aspiration syndromes"	"ICD-10"	"http://identifiers.org/icd/P248"	
"urn:miriam:icd:P24.9"	"Neonatal aspiration syndrome, unspecified"	"ICD-10"	"http://identifiers.org/icd/P249"	
"urn:miriam:icd:P25"	"Interstitial emphysema and related conditions originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P25"	
"urn:miriam:icd:P25.0"	"Interstitial emphysema originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P250"	
"urn:miriam:icd:P25.1"	"Pneumothorax originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P251"	
"urn:miriam:icd:P25.2"	"Pneumomediastinum originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P252"	
"urn:miriam:icd:P25.3"	"Pneumopericardium originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P253"	
"urn:miriam:icd:P25.8"	"Other conditions related to interstitial emphysema originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P258"	
"urn:miriam:icd:P26"	"Pulmonary haemorrhage originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P26"	
"urn:miriam:icd:P26.0"	"Tracheobronchial haemorrhage originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P260"	
"urn:miriam:icd:P26.1"	"Massive pulmonary haemorrhage originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P261"	
"urn:miriam:icd:P26.8"	"Other pulmonary haemorrhages originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P268"	
"urn:miriam:icd:P26.9"	"Unspecified pulmonary haemorrhage originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P269"	
"urn:miriam:icd:P27"	"Chronic respiratory disease originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P27"	
"urn:miriam:icd:P27.0"	"Wilson-Mikity syndrome"	"ICD-10"	"http://identifiers.org/icd/P270"	
"urn:miriam:icd:P27.1"	"Bronchopulmonary dysplasia originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P271"	
"urn:miriam:icd:P27.8"	"Other chronic respiratory diseases originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P278"	
"urn:miriam:icd:P27.9"	"Unspecified chronic respiratory disease originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P279"	
"urn:miriam:icd:P28"	"Other respiratory conditions originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P28"	
"urn:miriam:icd:P28.0"	"Primary atelectasis of newborn"	"ICD-10"	"http://identifiers.org/icd/P280"	
"urn:miriam:icd:P28.1"	"Other and unspecified atelectasis of newborn"	"ICD-10"	"http://identifiers.org/icd/P281"	
"urn:miriam:icd:P28.2"	"Cyanotic attacks of newborn"	"ICD-10"	"http://identifiers.org/icd/P282"	
"urn:miriam:icd:P28.3"	"Primary sleep apnoea of newborn"	"ICD-10"	"http://identifiers.org/icd/P283"	
"urn:miriam:icd:P28.4"	"Other apnoea of newborn"	"ICD-10"	"http://identifiers.org/icd/P284"	
"urn:miriam:icd:P28.5"	"Respiratory failure of newborn"	"ICD-10"	"http://identifiers.org/icd/P285"	
"urn:miriam:icd:P28.8"	"Other specified respiratory conditions of newborn"	"ICD-10"	"http://identifiers.org/icd/P288"	
"urn:miriam:icd:P28.9"	"Respiratory condition of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P289"	
"urn:miriam:icd:P29"	"Cardiovascular disorders originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P29"	
"urn:miriam:icd:P29.0"	"Neonatal cardiac failure"	"ICD-10"	"http://identifiers.org/icd/P290"	
"urn:miriam:icd:P29.1"	"Neonatal cardiac dysrhythmia"	"ICD-10"	"http://identifiers.org/icd/P291"	
"urn:miriam:icd:P29.2"	"Neonatal hypertension"	"ICD-10"	"http://identifiers.org/icd/P292"	
"urn:miriam:icd:P29.3"	"Persistent fetal circulation"	"ICD-10"	"http://identifiers.org/icd/P293"	
"urn:miriam:icd:P29.4"	"Transient myocardial ischaemia of newborn"	"ICD-10"	"http://identifiers.org/icd/P294"	
"urn:miriam:icd:P29.8"	"Other cardiovascular disorders originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P298"	
"urn:miriam:icd:P29.9"	"Cardiovascular disorder originating in the perinatal period, unspecified"	"ICD-10"	"http://identifiers.org/icd/P299"	
"urn:miriam:icd:P35"	"Congenital viral diseases"	"ICD-10"	"http://identifiers.org/icd/P35"	
"urn:miriam:icd:P35.0"	"Congenital rubella syndrome"	"ICD-10"	"http://identifiers.org/icd/P350"	
"urn:miriam:icd:P35.1"	"Congenital cytomegalovirus infection"	"ICD-10"	"http://identifiers.org/icd/P351"	
"urn:miriam:icd:P35.2"	"Congenital herpesviral [herpes simplex] infection"	"ICD-10"	"http://identifiers.org/icd/P352"	
"urn:miriam:icd:P35.3"	"Congenital viral hepatitis"	"ICD-10"	"http://identifiers.org/icd/P353"	
"urn:miriam:icd:P35.8"	"Other congenital viral diseases"	"ICD-10"	"http://identifiers.org/icd/P358"	
"urn:miriam:icd:P35.9"	"Congenital viral disease, unspecified"	"ICD-10"	"http://identifiers.org/icd/P359"	
"urn:miriam:icd:P36"	"Bacterial sepsis of newborn"	"ICD-10"	"http://identifiers.org/icd/P36"	
"urn:miriam:icd:P36.0"	"Sepsis of newborn due to streptococcus, group B"	"ICD-10"	"http://identifiers.org/icd/P360"	
"urn:miriam:icd:P36.1"	"Sepsis of newborn due to other and unspecified streptococci"	"ICD-10"	"http://identifiers.org/icd/P361"	
"urn:miriam:icd:P36.2"	"Sepsis of newborn due to Staphylococcus aureus"	"ICD-10"	"http://identifiers.org/icd/P362"	
"urn:miriam:icd:P36.3"	"Sepsis of newborn due to other and unspecified staphylococci"	"ICD-10"	"http://identifiers.org/icd/P363"	
"urn:miriam:icd:P36.4"	"Sepsis of newborn due to Escherichia coli"	"ICD-10"	"http://identifiers.org/icd/P364"	
"urn:miriam:icd:P36.5"	"Sepsis of newborn due to anaerobes"	"ICD-10"	"http://identifiers.org/icd/P365"	
"urn:miriam:icd:P36.8"	"Other bacterial sepsis of newborn"	"ICD-10"	"http://identifiers.org/icd/P368"	
"urn:miriam:icd:P36.9"	"Bacterial sepsis of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P369"	
"urn:miriam:icd:P37"	"Other congenital infectious and parasitic diseases"	"ICD-10"	"http://identifiers.org/icd/P37"	
"urn:miriam:icd:P37.0"	"Congenital tuberculosis"	"ICD-10"	"http://identifiers.org/icd/P370"	
"urn:miriam:icd:P37.1"	"Congenital toxoplasmosis"	"ICD-10"	"http://identifiers.org/icd/P371"	
"urn:miriam:icd:P37.2"	"Neonatal (disseminated) listeriosis"	"ICD-10"	"http://identifiers.org/icd/P372"	
"urn:miriam:icd:P37.3"	"Congenital falciparum malaria"	"ICD-10"	"http://identifiers.org/icd/P373"	
"urn:miriam:icd:P37.4"	"Other congenital malaria"	"ICD-10"	"http://identifiers.org/icd/P374"	
"urn:miriam:icd:P37.5"	"Neonatal candidiasis"	"ICD-10"	"http://identifiers.org/icd/P375"	
"urn:miriam:icd:P37.8"	"Other specified congenital infectious and parasitic diseases"	"ICD-10"	"http://identifiers.org/icd/P378"	
"urn:miriam:icd:P37.9"	"Congenital infectious and parasitic disease, unspecified"	"ICD-10"	"http://identifiers.org/icd/P379"	
"urn:miriam:icd:P38"	"Omphalitis of newborn with or without mild haemorrhage"	"ICD-10"	"http://identifiers.org/icd/P38"	
"urn:miriam:icd:P39"	"Other infections specific to the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P39"	
"urn:miriam:icd:P39.0"	"Neonatal infective mastitis"	"ICD-10"	"http://identifiers.org/icd/P390"	
"urn:miriam:icd:P39.1"	"Neonatal conjunctivitis and dacryocystitis"	"ICD-10"	"http://identifiers.org/icd/P391"	
"urn:miriam:icd:P39.2"	"Intra-amniotic infection of fetus, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/P392"	
"urn:miriam:icd:P39.3"	"Neonatal urinary tract infection"	"ICD-10"	"http://identifiers.org/icd/P393"	
"urn:miriam:icd:P39.4"	"Neonatal skin infection"	"ICD-10"	"http://identifiers.org/icd/P394"	
"urn:miriam:icd:P39.8"	"Other specified infections specific to the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P398"	
"urn:miriam:icd:P39.9"	"Infection specific to the perinatal period, unspecified"	"ICD-10"	"http://identifiers.org/icd/P399"	
"urn:miriam:icd:P50"	"Fetal blood loss"	"ICD-10"	"http://identifiers.org/icd/P50"	
"urn:miriam:icd:P50.0"	"Fetal blood loss from vasa praevia"	"ICD-10"	"http://identifiers.org/icd/P500"	
"urn:miriam:icd:P50.1"	"Fetal blood loss from ruptured cord"	"ICD-10"	"http://identifiers.org/icd/P501"	
"urn:miriam:icd:P50.2"	"Fetal blood loss from placenta"	"ICD-10"	"http://identifiers.org/icd/P502"	
"urn:miriam:icd:P50.3"	"Haemorrhage into co-twin"	"ICD-10"	"http://identifiers.org/icd/P503"	
"urn:miriam:icd:P50.4"	"Haemorrhage into maternal circulation"	"ICD-10"	"http://identifiers.org/icd/P504"	
"urn:miriam:icd:P50.5"	"Fetal blood loss from cut end of co-twin's cord"	"ICD-10"	"http://identifiers.org/icd/P505"	
"urn:miriam:icd:P50.8"	"Other fetal blood loss"	"ICD-10"	"http://identifiers.org/icd/P508"	
"urn:miriam:icd:P50.9"	"Fetal blood loss, unspecified"	"ICD-10"	"http://identifiers.org/icd/P509"	
"urn:miriam:icd:P50-P61"	"Haemorrhagic and haematological disorders of fetus and newborn"	"ICD-10"		
"urn:miriam:icd:P51"	"Umbilical haemorrhage of newborn"	"ICD-10"	"http://identifiers.org/icd/P51"	
"urn:miriam:icd:P51.0"	"Massive umbilical haemorrhage of newborn"	"ICD-10"	"http://identifiers.org/icd/P510"	
"urn:miriam:icd:P51.8"	"Other umbilical haemorrhages of newborn"	"ICD-10"	"http://identifiers.org/icd/P518"	
"urn:miriam:icd:P51.9"	"Umbilical haemorrhage of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P519"	
"urn:miriam:icd:P52"	"Intracranial nontraumatic haemorrhage of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P52"	
"urn:miriam:icd:P52.0"	"Intraventricular (nontraumatic) haemorrhage, grade 1, of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P520"	
"urn:miriam:icd:P52.1"	"Intraventricular (nontraumatic) haemorrhage, grade 2, of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P521"	
"urn:miriam:icd:P52.2"	"Intraventricular (nontraumatic) haemorrhage, grade 3, of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P522"	
"urn:miriam:icd:P52.3"	"Unspecified intraventricular (nontraumatic) haemorrhage of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P523"	
"urn:miriam:icd:P52.4"	"Intracerebral (nontraumatic) haemorrhage of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P524"	
"urn:miriam:icd:P52.5"	"Subarachnoid (nontraumatic) haemorrhage of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P525"	
"urn:miriam:icd:P52.6"	"Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P526"	
"urn:miriam:icd:P52.8"	"Other intracranial (nontraumatic) haemorrhages of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P528"	
"urn:miriam:icd:P52.9"	"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P529"	
"urn:miriam:icd:P53"	"Haemorrhagic disease of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P53"	
"urn:miriam:icd:P54"	"Other neonatal haemorrhages"	"ICD-10"	"http://identifiers.org/icd/P54"	
"urn:miriam:icd:P54.0"	"Neonatal haematemesis"	"ICD-10"	"http://identifiers.org/icd/P540"	
"urn:miriam:icd:P54.1"	"Neonatal melaena"	"ICD-10"	"http://identifiers.org/icd/P541"	
"urn:miriam:icd:P54.2"	"Neonatal rectal haemorrhage"	"ICD-10"	"http://identifiers.org/icd/P542"	
"urn:miriam:icd:P54.3"	"Other neonatal gastrointestinal haemorrhage"	"ICD-10"	"http://identifiers.org/icd/P543"	
"urn:miriam:icd:P54.4"	"Neonatal adrenal haemorrhage"	"ICD-10"	"http://identifiers.org/icd/P544"	
"urn:miriam:icd:P54.5"	"Neonatal cutaneous haemorrhage"	"ICD-10"	"http://identifiers.org/icd/P545"	
"urn:miriam:icd:P54.6"	"Neonatal vaginal haemorrhage"	"ICD-10"	"http://identifiers.org/icd/P546"	
"urn:miriam:icd:P54.8"	"Other specified neonatal haemorrhages"	"ICD-10"	"http://identifiers.org/icd/P548"	
"urn:miriam:icd:P54.9"	"Neonatal haemorrhage, unspecified"	"ICD-10"	"http://identifiers.org/icd/P549"	
"urn:miriam:icd:P55"	"Haemolytic disease of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P55"	
"urn:miriam:icd:P55.0"	"Rh isoimmunization of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P550"	
